id1	id2	type
AT5G53120	AT1G16030	PPI
AT5G55090	AT1G16030	PPI
AT5G65430	AT1G16030	PPI
AT5G65690	AT1G16030	PPI
AT3G62870	AT1G16230	PPI
AT5G01390	AT1G16230	PPI
AT1G16240	AT1G13950	PPI
AT1G25155	AT1G16240	PPI
AT1G29960	AT1G16240	PPI
AT1G34580	AT1G16240	PPI
AT1G70290	AT1G16240	PPI
AT1G72680	AT1G16240	PPI
AT1G74710	AT1G16240	PPI
AT1G78960	AT1G16240	PPI
AT2G03250	AT1G16240	PPI
AT2G27340	AT1G16240	PPI
AT2G29540	AT1G16240	PPI
AT2G32670	AT1G16240	PPI
AT2G34890	AT1G16240	PPI
AT2G38880	AT1G16240	PPI
AT2G40400	AT1G16240	PPI
AT3G20050	AT1G16240	PPI
AT3G22320	AT1G16240	PPI
AT3G28610	AT1G16240	PPI
AT3G45590	AT1G16240	PPI
AT3G46320	AT1G16240	PPI
AT3G47120	AT1G16240	PPI
AT3G50780	AT1G16240	PPI
AT3G50860	AT1G16240	PPI
AT3G57140	AT1G16240	PPI
AT3G62870	AT1G16240	PPI
AT4G01100	AT1G16240	PPI
AT4G13980	AT1G16240	PPI
AT4G33730	AT1G16240	PPI
AT5G27670	AT1G16240	PPI
AT5G38890	AT1G16240	PPI
AT5G53940	AT1G16240	PPI
AT3G13445	AT1G16280	PPI
AT5G52640	AT1G16280	PPI
AT3G62870	AT1G16330	PPI
AT1G16350	AT1G04480	PPI
AT2G17360	AT1G16350	PPI
AT2G21580	AT1G16350	PPI
AT2G33240	AT1G16350	PPI
AT2G33340	AT1G16350	PPI
AT3G13580	AT1G16350	PPI
AT3G15460	AT1G16350	PPI
AT3G62310	AT1G16350	PPI
AT4G08350	AT1G16350	PPI
AT4G18040	AT1G16350	PPI
AT4G23430	AT1G16350	PPI
AT4G30800	AT1G16350	PPI
AT5G15200	AT1G16350	PPI
AT5G22440	AT1G16350	PPI
AT5G37720	AT1G16350	PPI
AT5G59240	AT1G16350	PPI
AT5G66100	AT1G16350	PPI
AT1G16360	AT1G10210	PPI
AT1G16360	AT1G12110	PPI
AT1G27040	AT1G16360	PPI
AT1G52300	AT1G16360	PPI
AT1G54270	AT1G16360	PPI
AT2G20000	AT1G16360	PPI
AT4G21980	AT1G16360	PPI
AT5G53480	AT1G16360	PPI
AT4G18800	AT1G16470	PPI
AT1G26450	AT1G16560	PPI
AT2G22530	AT1G16560	PPI
AT3G12180	AT1G16560	PPI
AT3G22845	AT1G16560	PPI
AT3G45740	AT1G16560	PPI
AT3G62870	AT1G16560	PPI
AT3G62930	AT1G16560	PPI
AT5G10260	AT1G16560	PPI
AT5G52640	AT1G16560	PPI
AT5G61790	AT1G16560	PPI
AT1G32090	AT1G16570	PPI
AT3G54700	AT1G16570	PPI
AT5G16820	AT1G16690	PPI
AT3G04610	AT1G16800	PPI
AT4G08350	AT1G16800	PPI
AT1G18870	AT1G16880	PPI
AT1G27040	AT1G16880	PPI
AT2G01830	AT1G16880	PPI
AT2G18230	AT1G16880	PPI
AT3G01280	AT1G16880	PPI
AT3G04770	AT1G16880	PPI
AT3G05760	AT1G16880	PPI
AT3G05960	AT1G16880	PPI
AT3G08980	AT1G16880	PPI
AT3G53880	AT1G16880	PPI
AT3G62870	AT1G16880	PPI
AT4G18880	AT1G16880	PPI
AT4G28470	AT1G16880	PPI
AT5G16960	AT1G16880	PPI
AT5G23290	AT1G16880	PPI
AT5G45380	AT1G16880	PPI
AT5G59890	AT1G16880	PPI
AT1G02130	AT1G16920	PPI
AT1G16920	AT1G11680	PPI
AT1G55190	AT1G16920	PPI
AT1G59820	AT1G16920	PPI
AT2G37550	AT1G16920	PPI
AT2G39840	AT1G16920	PPI
AT3G05000	AT1G16920	PPI
AT3G05710	AT1G16920	PPI
AT3G12740	AT1G16920	PPI
AT3G24350	AT1G16920	PPI
AT3G60860	AT1G16920	PPI
AT1G16920	AT4G18430	PPI
AT4G34580	AT1G16920	PPI
AT5G09350	AT1G16920	PPI
AT5G16040	AT1G16920	PPI
AT5G52640	AT1G16920	PPI
AT5G54750	AT1G16920	PPI
AT1G16970	AT1G10520	PPI
AT1G67500	AT1G16970	PPI
AT2G37470	AT1G16970	PPI
AT5G10400	AT1G16970	PPI
AT5G48640	AT1G16970	PPI
AT5G52640	AT1G16970	PPI
AT5G59690	AT1G16970	PPI
AT1G60170	AT1G17070	PPI
AT2G20000	AT1G17070	PPI
AT2G33340	AT1G17070	PPI
AT3G54670	AT1G17070	PPI
AT3G62310	AT1G17070	PPI
AT4G03430	AT1G17070	PPI
AT4G04885	AT1G17070	PPI
AT5G06140	AT1G17070	PPI
AT5G06160	AT1G17070	PPI
AT5G41770	AT1G17070	PPI
AT1G52300	AT1G17130	PPI
AT1G66590	AT1G17130	PPI
AT1G77990	AT1G17130	PPI
AT2G20290	AT1G17130	PPI
AT2G31900	AT1G17130	PPI
AT2G46710	AT1G17130	PPI
AT3G62760	AT1G17130	PPI
AT3G62870	AT1G17130	PPI
AT4G04700	AT1G17130	PPI
AT4G14800	AT1G17130	PPI
AT4G39200	AT1G17130	PPI
AT5G13860	AT1G17130	PPI
AT1G17140	AT1G03150	PPI
AT1G73570	AT1G17140	PPI
AT3G12110	AT1G17140	PPI
AT3G43810	AT1G17140	PPI
AT5G07760	AT1G17140	PPI
AT5G09230	AT1G17140	PPI
AT5G09740	AT1G17140	PPI
AT5G10390	AT1G17140	PPI
AT5G52640	AT1G17140	PPI
AT5G66100	AT1G17140	PPI
AT1G23260	AT1G17145	PPI
AT1G78870	AT1G17145	PPI
AT2G17520	AT1G17145	PPI
AT2G37840	AT1G17145	PPI
AT2G39840	AT1G17145	PPI
AT3G01090	AT1G17145	PPI
AT3G06483	AT1G17145	PPI
AT5G12480	AT1G17145	PPI
AT5G52640	AT1G17160	PPI
AT1G20140	AT1G17470	PPI
AT3G46900	AT1G17470	PPI
AT2G37840	AT1G17690	PPI
AT2G45490	AT1G17690	PPI
AT4G20400	AT1G17690	PPI
AT5G22840	AT1G17690	PPI
AT1G17720	AT1G07270	PPI
AT1G78770	AT1G17720	PPI
AT2G37550	AT1G17720	PPI
AT2G37840	AT1G17720	PPI
AT3G56440	AT1G17720	PPI
AT4G15475	AT1G17720	PPI
AT5G45550	AT1G17720	PPI
AT5G54840	AT1G17720	PPI
AT5G59690	AT1G17720	PPI
AT5G52640	AT1G17745	PPI
AT1G74060	AT1G17760	PPI
AT4G04885	AT1G17760	PPI
AT4G08350	AT1G17760	PPI
AT4G23920	AT1G17760	PPI
AT1G17790	AT1G04730	PPI
AT1G52740	AT1G17790	PPI
AT1G54140	AT1G17790	PPI
AT1G55300	AT1G17790	PPI
AT1G66740	AT1G17790	PPI
AT2G44580	AT1G17790	PPI
AT2G47210	AT1G17790	PPI
AT3G12810	AT1G17790	PPI
AT3G13445	AT1G17790	PPI
AT3G44530	AT1G17790	PPI
AT3G46320	AT1G17790	PPI
AT4G31720	AT1G17790	PPI
AT5G09740	AT1G17790	PPI
AT5G10400	AT1G17790	PPI
AT5G22330	AT1G17790	PPI
AT5G45600	AT1G17790	PPI
AT5G59690	AT1G17790	PPI
AT5G63610	AT1G17790	PPI
AT5G67270	AT1G17790	PPI
ATCG00790	AT1G17790	PPI
AT1G21700	AT1G17810	PPI
AT1G28460	AT1G17810	PPI
AT1G29970	AT1G17810	PPI
AT1G55300	AT1G17810	PPI
AT2G37790	AT1G17810	PPI
AT3G09700	AT1G17810	PPI
AT3G13445	AT1G17810	PPI
AT3G60180	AT1G17810	PPI
AT4G10130	AT1G17810	PPI
AT4G33650	AT1G17810	PPI
AT5G09590	AT1G17810	PPI
AT5G16980	AT1G17810	PPI
AT5G19830	AT1G17810	PPI
AT5G58180	AT1G17810	PPI
AT1G66950	AT1G17880	PPI
AT4G39100	AT1G17880	PPI
AT1G21570	AT1G17980	PPI
AT1G49760	AT1G17980	PPI
AT1G73960	AT1G17980	PPI
AT2G47610	AT1G17980	PPI
AT4G04885	AT1G17980	PPI
AT4G08350	AT1G17980	PPI
AT5G35910	AT1G17980	PPI
AT1G55750	AT1G18040	PPI
AT5G48545	AT1G18040	PPI
AT3G12580	AT1G18070	PPI
AT3G13445	AT1G18070	PPI
AT1G18090	AT1G08260	PPI
AT1G18090	AT1G08840	PPI
AT1G18090	AT1G16970	PPI
AT1G67500	AT1G18090	PPI
AT2G31970	AT1G18090	PPI
AT2G45700	AT1G18090	PPI
AT3G21300	AT1G18090	PPI
AT4G02460	AT1G18090	PPI
AT5G16850	AT1G18090	PPI
AT5G26680	AT1G18090	PPI
AT5G40820	AT1G18090	PPI
AT5G41150	AT1G18090	PPI
AT5G43500	AT1G18090	PPI
AT5G52640	AT1G18090	PPI
AT5G54260	AT1G18090	PPI
AT5G55310	AT1G18090	PPI
AT5G63960	AT1G18090	PPI
AT1G19730	AT1G18100	PPI
AT1G26320	AT1G18100	PPI
AT1G29960	AT1G18100	PPI
AT1G53750	AT1G18100	PPI
AT2G03040	AT1G18100	PPI
AT2G04940	AT1G18100	PPI
AT2G36380	AT1G18100	PPI
AT3G22880	AT1G18100	PPI
AT3G47370	AT1G18100	PPI
AT3G54820	AT1G18100	PPI
AT3G59280	AT1G18100	PPI
AT3G62870	AT1G18100	PPI
AT4G00520	AT1G18100	PPI
AT4G01370	AT1G18100	PPI
AT5G15450	AT1G18100	PPI
AT5G55630	AT1G18100	PPI
AT1G18270	AT1G13440	PPI
AT2G21170	AT1G18270	PPI
AT3G12780	AT1G18270	PPI
AT3G54610	AT1G18270	PPI
AT2G23820	AT1G18320	PPI
AT5G12030	AT1G18340	PPI
AT5G52640	AT1G18360	PPI
AT1G18540	AT1G11250	PPI
AT1G20760	AT1G18540	PPI
AT1G21640	AT1G18540	PPI
AT1G54290	AT1G18540	PPI
AT1G63290	AT1G18540	PPI
AT1G18540	AT1G74060	PPI
AT2G03040	AT1G18540	PPI
AT2G14580	AT1G18540	PPI
AT2G16090	AT1G18540	PPI
AT2G16740	AT1G18540	PPI
AT2G18450	AT1G18540	PPI
AT2G31170	AT1G18540	PPI
AT2G36160	AT1G18540	PPI
AT3G12530	AT1G18540	PPI
AT3G12580	AT1G18540	PPI
AT3G13080	AT1G18540	PPI
AT3G20390	AT1G18540	PPI
AT3G23570	AT1G18540	PPI
AT3G49010	AT1G18540	PPI
AT3G49910	AT1G18540	PPI
AT3G61430	AT1G18540	PPI
AT4G11330	AT1G18540	PPI
AT4G24400	AT1G18540	PPI
AT4G26600	AT1G18540	PPI
AT4G36800	AT1G18540	PPI
AT5G06420	AT1G18540	PPI
AT5G16750	AT1G18540	PPI
AT5G20010	AT1G18540	PPI
AT5G24410	AT1G18540	PPI
AT5G37850	AT1G18540	PPI
AT5G41190	AT1G18540	PPI
AT5G46150	AT1G18540	PPI
AT5G67380	AT1G18540	PPI
AT2G38960	AT1G18550	PPI
AT3G08650	AT1G18550	PPI
AT3G09820	AT1G18550	PPI
AT3G62870	AT1G18550	PPI
AT5G24400	AT1G18550	PPI
AT5G18930	AT1G18600	PPI
AT2G39840	AT1G18610	PPI
AT3G25800	AT1G18610	PPI
AT3G48750	AT1G18610	PPI
AT4G39050	AT1G18610	PPI
AT5G48180	AT1G18610	PPI
AT1G18640	AT1G02680	PPI
AT1G18640	AT1G11890	PPI
AT1G55300	AT1G18640	PPI
AT1G60620	AT1G18640	PPI
AT2G24490	AT1G18640	PPI
AT3G18860	AT1G18640	PPI
AT5G13710	AT1G18640	PPI
AT5G19180	AT1G18640	PPI
AT5G27970	AT1G18640	PPI
AT5G63110	AT1G18640	PPI
AT4G37760	AT1G18720	PPI
AT1G23190	AT1G18830	PPI
AT1G29330	AT1G18830	PPI
AT1G34340	AT1G18830	PPI
AT1G49520	AT1G18830	PPI
AT1G53165	AT1G18830	PPI
AT1G57620	AT1G18830	PPI
AT1G61670	AT1G18830	PPI
AT2G01830	AT1G18830	PPI
AT2G27340	AT1G18830	PPI
AT2G29190	AT1G18830	PPI
AT2G32765	AT1G18830	PPI
AT2G34450	AT1G18830	PPI
AT2G43460	AT1G18830	PPI
AT3G01340	AT1G18830	PPI
AT3G07100	AT1G18830	PPI
AT3G54670	AT1G18830	PPI
AT3G62870	AT1G18830	PPI
AT4G14160	AT1G18830	PPI
AT4G15900	AT1G18830	PPI
AT4G24040	AT1G18830	PPI
AT4G27090	AT1G18830	PPI
AT4G33730	AT1G18830	PPI
AT4G33950	AT1G18830	PPI
AT4G39100	AT1G18830	PPI
AT5G09590	AT1G18830	PPI
AT5G10080	AT1G18830	PPI
AT5G19300	AT1G18830	PPI
AT5G26340	AT1G18830	PPI
AT5G52200	AT1G18830	PPI
AT5G52210	AT1G18830	PPI
AT5G53120	AT1G18830	PPI
AT5G61220	AT1G18830	PPI
AT5G65690	AT1G18830	PPI
AT1G30810	AT1G18870	PPI
AT1G31190	AT1G18870	PPI
AT1G80030	AT1G18870	PPI
AT2G38960	AT1G18870	PPI
AT3G01280	AT1G18870	PPI
AT3G05760	AT1G18870	PPI
AT3G46900	AT1G18870	PPI
AT3G53880	AT1G18870	PPI
AT4G00810	AT1G18870	PPI
AT4G13980	AT1G18870	PPI
AT4G17190	AT1G18870	PPI
AT5G16960	AT1G18870	PPI
AT5G45380	AT1G18870	PPI
AT5G59890	AT1G18870	PPI
AT1G20960	AT1G19120	PPI
AT1G28060	AT1G19120	PPI
AT1G29990	AT1G19120	PPI
AT1G32130	AT1G19120	PPI
AT1G60170	AT1G19120	PPI
AT1G60620	AT1G19120	PPI
AT1G80070	AT1G19120	PPI
AT2G13680	AT1G19120	PPI
AT2G24490	AT1G19120	PPI
AT2G33340	AT1G19120	PPI
AT2G44950	AT1G19120	PPI
AT3G12780	AT1G19120	PPI
AT3G18524	AT1G19120	PPI
AT3G18860	AT1G19120	PPI
AT4G03430	AT1G19120	PPI
AT4G26110	AT1G19120	PPI
AT5G09740	AT1G19120	PPI
AT5G10260	AT1G19120	PPI
AT5G10960	AT1G19120	PPI
AT5G12480	AT1G19120	PPI
AT5G19740	AT1G19120	PPI
AT5G35910	AT1G19120	PPI
AT5G42000	AT1G19120	PPI
AT5G45600	AT1G19120	PPI
AT5G46030	AT1G19120	PPI
AT5G52640	AT1G19120	PPI
AT5G55310	AT1G19120	PPI
AT3G22860	AT1G19140	PPI
AT4G01850	AT1G19140	PPI
AT5G16170	AT1G19140	PPI
AT5G19150	AT1G19140	PPI
AT5G49060	AT1G19140	PPI
AT1G19660	AT1G05000	PPI
AT1G19660	AT1G08120	PPI
AT1G19660	AT1G14910	PPI
AT1G53530	AT1G19660	PPI
AT1G66590	AT1G19660	PPI
AT2G05170	AT1G19660	PPI
AT2G14610	AT1G19660	PPI
AT2G31020	AT1G19660	PPI
AT2G32220	AT1G19660	PPI
AT2G45130	AT1G19660	PPI
AT2G45710	AT1G19660	PPI
AT2G47090	AT1G19660	PPI
AT2G47510	AT1G19660	PPI
AT3G13080	AT1G19660	PPI
AT3G21700	AT1G19660	PPI
AT3G62770	AT1G19660	PPI
AT3G62870	AT1G19660	PPI
AT4G15410	AT1G19660	PPI
AT4G19560	AT1G19660	PPI
AT4G19880	AT1G19660	PPI
AT4G36490	AT1G19660	PPI
AT5G01410	AT1G19660	PPI
AT5G12010	AT1G19660	PPI
AT5G16150	AT1G19660	PPI
AT5G46410	AT1G19660	PPI
AT5G60550	AT1G19660	PPI
AT5G60980	AT1G19660	PPI
AT5G63980	AT1G19660	PPI
AT1G19730	AT1G01930	PPI
AT1G19730	AT1G05180	PPI
AT1G27450	AT1G19730	PPI
AT1G29960	AT1G19730	PPI
AT1G53750	AT1G19730	PPI
AT1G66590	AT1G19730	PPI
AT1G71860	AT1G19730	PPI
AT1G75170	AT1G19730	PPI
AT1G75380	AT1G19730	PPI
AT1G77750	AT1G19730	PPI
AT1G77990	AT1G19730	PPI
AT1G80500	AT1G19730	PPI
AT2G36380	AT1G19730	PPI
AT2G46710	AT1G19730	PPI
AT3G11240	AT1G19730	PPI
AT3G12200	AT1G19730	PPI
AT3G26590	AT1G19730	PPI
AT3G54820	AT1G19730	PPI
AT3G56160	AT1G19730	PPI
AT3G59280	AT1G19730	PPI
AT3G62770	AT1G19730	PPI
AT3G62870	AT1G19730	PPI
AT4G00520	AT1G19730	PPI
AT4G10130	AT1G19730	PPI
AT4G14000	AT1G19730	PPI
AT4G14350	AT1G19730	PPI
AT4G16360	AT1G19730	PPI
AT4G16370	AT1G19730	PPI
AT4G21490	AT1G19730	PPI
AT4G22330	AT1G19730	PPI
AT4G29580	AT1G19730	PPI
AT4G36750	AT1G19730	PPI
AT5G01770	AT1G19730	PPI
AT5G09590	AT1G19730	PPI
AT5G24840	AT1G19730	PPI
AT5G55630	AT1G19730	PPI
AT1G19750	AT1G04750	PPI
AT1G19750	AT1G16240	PPI
AT1G27040	AT1G19750	PPI
AT1G28460	AT1G19750	PPI
AT1G48860	AT1G19750	PPI
AT1G55300	AT1G19750	PPI
AT1G56050	AT1G19750	PPI
AT1G74560	AT1G19750	PPI
AT1G75290	AT1G19750	PPI
AT1G80050	AT1G19750	PPI
AT2G03130	AT1G19750	PPI
AT2G48100	AT1G19750	PPI
AT3G07140	AT1G19750	PPI
AT3G11240	AT1G19750	PPI
AT3G13445	AT1G19750	PPI
AT3G59540	AT1G19750	PPI
AT4G12650	AT1G19750	PPI
AT4G16420	AT1G19750	PPI
AT4G18800	AT1G19750	PPI
AT4G21680	AT1G19750	PPI
AT4G27130	AT1G19750	PPI
AT4G39200	AT1G19750	PPI
AT5G09590	AT1G19750	PPI
AT5G14060	AT1G19750	PPI
AT5G51820	AT1G19750	PPI
AT5G60540	AT1G19750	PPI
AT3G45630	AT1G19910	PPI
AT5G10260	AT1G19910	PPI
AT1G20080	AT1G05500	PPI
AT1G70600	AT1G20080	PPI
AT5G11100	AT1G20080	PPI
AT5G17770	AT1G20080	PPI
AT1G20090	AT1G04750	PPI
AT1G20090	AT1G10090	PPI
AT1G25155	AT1G20090	PPI
AT1G26690	AT1G20090	PPI
AT1G34580	AT1G20090	PPI
AT1G35350	AT1G20090	PPI
AT1G60970	AT1G20090	PPI
AT1G74710	AT1G20090	PPI
AT2G29190	AT1G20090	PPI
AT2G44680	AT1G20090	PPI
AT3G18660	AT1G20090	PPI
AT3G22290	AT1G20090	PPI
AT3G23940	AT1G20090	PPI
AT3G24010	AT1G20090	PPI
AT3G53030	AT1G20090	PPI
AT3G62870	AT1G20090	PPI
AT4G12620	AT1G20090	PPI
AT4G27130	AT1G20090	PPI
AT3G62870	AT1G20140	PPI
AT4G13980	AT1G20140	PPI
AT4G16420	AT1G20140	PPI
AT4G27180	AT1G20140	PPI
AT1G20260	AT1G04750	PPI
AT1G21700	AT1G20260	PPI
AT1G23460	AT1G20260	PPI
AT1G35350	AT1G20260	PPI
AT1G44180	AT1G20260	PPI
AT1G45145	AT1G20260	PPI
AT1G47830	AT1G20260	PPI
AT1G52500	AT1G20260	PPI
AT1G55300	AT1G20260	PPI
AT1G55920	AT1G20260	PPI
AT1G60680	AT1G20260	PPI
AT1G66590	AT1G20260	PPI
AT1G74560	AT1G20260	PPI
AT1G80050	AT1G20260	PPI
AT1G80500	AT1G20260	PPI
AT1G80510	AT1G20260	PPI
AT2G03130	AT1G20260	PPI
AT2G19980	AT1G20260	PPI
AT2G21250	AT1G20260	PPI
AT2G30160	AT1G20260	PPI
AT2G31260	AT1G20260	PPI
AT2G32160	AT1G20260	PPI
AT2G38490	AT1G20260	PPI
AT2G42120	AT1G20260	PPI
AT2G43460	AT1G20260	PPI
AT2G48100	AT1G20260	PPI
AT3G13445	AT1G20260	PPI
AT3G18660	AT1G20260	PPI
AT3G22110	AT1G20260	PPI
AT3G22290	AT1G20260	PPI
AT3G22890	AT1G20260	PPI
AT3G25800	AT1G20260	PPI
AT3G25900	AT1G20260	PPI
AT3G47290	AT1G20260	PPI
AT3G49370	AT1G20260	PPI
AT3G54840	AT1G20260	PPI
AT3G58180	AT1G20260	PPI
AT3G58610	AT1G20260	PPI
AT3G59540	AT1G20260	PPI
AT4G00980	AT1G20260	PPI
AT4G04340	AT1G20260	PPI
AT4G16265	AT1G20260	PPI
AT4G16420	AT1G20260	PPI
AT4G17190	AT1G20260	PPI
AT4G19880	AT1G20260	PPI
AT4G21680	AT1G20260	PPI
AT4G27130	AT1G20260	PPI
AT4G33090	AT1G20260	PPI
AT4G39200	AT1G20260	PPI
AT5G01430	AT1G20260	PPI
AT5G09660	AT1G20260	PPI
AT5G14060	AT1G20260	PPI
AT5G15450	AT1G20260	PPI
AT5G16980	AT1G20260	PPI
AT5G17860	AT1G20260	PPI
AT5G20340	AT1G20260	PPI
AT5G40650	AT1G20260	PPI
AT5G42720	AT1G20260	PPI
AT5G45620	AT1G20260	PPI
AT5G49060	AT1G20260	PPI
AT5G64760	AT1G20260	PPI
ATCG00905	AT1G20260	PPI
AT1G20330	AT1G05180	PPI
AT1G77180	AT1G20330	PPI
AT3G50000	AT1G20330	PPI
AT5G01330	AT1G20330	PPI
AT1G67730	AT1G20575	PPI
AT5G45130	AT1G20575	PPI
AT5G66020	AT1G20575	PPI
AT1G20580	AT1G14640	PPI
AT1G20580	AT1G19120	PPI
AT2G33340	AT1G20580	PPI
AT3G14100	AT1G20580	PPI
AT3G19840	AT1G20580	PPI
AT3G50670	AT1G20580	PPI
AT3G62310	AT1G20580	PPI
AT5G41770	AT1G20580	PPI
AT5G46400	AT1G20580	PPI
AT1G20610	AT1G07670	PPI
AT1G20610	AT1G11680	PPI
AT1G55750	AT1G20610	PPI
AT1G60620	AT1G20610	PPI
AT1G61520	AT1G20610	PPI
AT2G34770	AT1G20610	PPI
AT2G45300	AT1G20610	PPI
AT3G12690	AT1G20610	PPI
AT3G47520	AT1G20610	PPI
AT3G57660	AT1G20610	PPI
AT4G13980	AT1G20610	PPI
AT1G54560	AT1G20620	PPI
AT3G03340	AT1G20620	PPI
AT3G07140	AT1G20620	PPI
AT4G22140	AT1G20620	PPI
AT5G01820	AT1G20620	PPI
AT5G40650	AT1G20620	PPI
AT5G62880	AT1G20620	PPI
AT1G27450	AT1G20630	PPI
AT1G33040	AT1G20630	PPI
AT1G62800	AT1G20630	PPI
AT1G77210	AT1G20630	PPI
AT5G47630	AT1G20630	PPI
AT5G52640	AT1G20630	PPI
AT1G20693	AT1G06550	PPI
AT1G20693	AT1G09270	PPI
AT1G20693	AT1G11510	PPI
AT1G23460	AT1G20693	PPI
AT1G25155	AT1G20693	PPI
AT1G44180	AT1G20693	PPI
AT1G47830	AT1G20693	PPI
AT1G48860	AT1G20693	PPI
AT1G55300	AT1G20693	PPI
AT1G55920	AT1G20693	PPI
AT1G62800	AT1G20693	PPI
AT1G74710	AT1G20693	PPI
AT1G76920	AT1G20693	PPI
AT1G78770	AT1G20693	PPI
AT1G80050	AT1G20693	PPI
AT2G19980	AT1G20693	PPI
AT2G29540	AT1G20693	PPI
AT2G30160	AT1G20693	PPI
AT2G31020	AT1G20693	PPI
AT2G34750	AT1G20693	PPI
AT2G37420	AT1G20693	PPI
AT2G41380	AT1G20693	PPI
AT2G48100	AT1G20693	PPI
AT3G09640	AT1G20693	PPI
AT3G11240	AT1G20693	PPI
AT3G13445	AT1G20693	PPI
AT3G18480	AT1G20693	PPI
AT3G18660	AT1G20693	PPI
AT3G21460	AT1G20693	PPI
AT3G24010	AT1G20693	PPI
AT3G25900	AT1G20693	PPI
AT3G47610	AT1G20693	PPI
AT3G48930	AT1G20693	PPI
AT3G53030	AT1G20693	PPI
AT3G54840	AT1G20693	PPI
AT3G60360	AT1G20693	PPI
AT4G04695	AT1G20693	PPI
AT4G13020	AT1G20693	PPI
AT4G16420	AT1G20693	PPI
AT4G16660	AT1G20693	PPI
AT4G18800	AT1G20693	PPI
AT4G21490	AT1G20693	PPI
AT4G22120	AT1G20693	PPI
AT4G25340	AT1G20693	PPI
AT4G27130	AT1G20693	PPI
AT4G29580	AT1G20693	PPI
AT4G39200	AT1G20693	PPI
AT5G02730	AT1G20693	PPI
AT5G09590	AT1G20693	PPI
AT5G09660	AT1G20693	PPI
AT5G13450	AT1G20693	PPI
AT5G14060	AT1G20693	PPI
AT5G16170	AT1G20693	PPI
AT5G16980	AT1G20693	PPI
AT5G23900	AT1G20693	PPI
AT5G45620	AT1G20693	PPI
AT5G60540	AT1G20693	PPI
AT5G64760	AT1G20693	PPI
AT5G65430	AT1G20693	PPI
AT5G67540	AT1G20693	PPI
AT1G21370	AT1G20696	PPI
AT1G29330	AT1G20696	PPI
AT1G55690	AT1G20696	PPI
AT1G63660	AT1G20696	PPI
AT1G65240	AT1G20696	PPI
AT1G70580	AT1G20696	PPI
AT1G76720	AT1G20696	PPI
AT1G80830	AT1G20696	PPI
AT2G01250	AT1G20696	PPI
AT2G14880	AT1G20696	PPI
AT2G31910	AT1G20696	PPI
AT2G37470	AT1G20696	PPI
AT2G41530	AT1G20696	PPI
AT2G47640	AT1G20696	PPI
AT3G03080	AT1G20696	PPI
AT3G05890	AT1G20696	PPI
AT3G08950	AT1G20696	PPI
AT3G09800	AT1G20696	PPI
AT3G13330	AT1G20696	PPI
AT3G16050	AT1G20696	PPI
AT3G18660	AT1G20696	PPI
AT3G20550	AT1G20696	PPI
AT3G28715	AT1G20696	PPI
AT3G46900	AT1G20696	PPI
AT3G52390	AT1G20696	PPI
AT3G53870	AT1G20696	PPI
AT3G56190	AT1G20696	PPI
AT3G59410	AT1G20696	PPI
AT3G62870	AT1G20696	PPI
AT4G23895	AT1G20696	PPI
AT4G29210	AT1G20696	PPI
AT5G07950	AT1G20696	PPI
AT5G09390	AT1G20696	PPI
AT5G09590	AT1G20696	PPI
AT5G43340	AT1G20696	PPI
AT5G49930	AT1G20696	PPI
AT5G52820	AT1G20696	PPI
AT1G20760	AT1G05660	PPI
AT1G21640	AT1G20760	PPI
AT1G29880	AT1G20760	PPI
AT1G34065	AT1G20760	PPI
AT1G54290	AT1G20760	PPI
AT1G64190	AT1G20760	PPI
AT2G03040	AT1G20760	PPI
AT2G16740	AT1G20760	PPI
AT2G18450	AT1G20760	PPI
AT2G31170	AT1G20760	PPI
AT3G03590	AT1G20760	PPI
AT3G08950	AT1G20760	PPI
AT3G16050	AT1G20760	PPI
AT3G19940	AT1G20760	PPI
AT3G20390	AT1G20760	PPI
AT3G23570	AT1G20760	PPI
AT3G52390	AT1G20760	PPI
AT3G59410	AT1G20760	PPI
AT3G62870	AT1G20760	PPI
AT4G12440	AT1G20760	PPI
AT4G26600	AT1G20760	PPI
AT4G30990	AT1G20760	PPI
AT4G36800	AT1G20760	PPI
AT5G15090	AT1G20760	PPI
AT5G24840	AT1G20760	PPI
AT5G46150	AT1G20760	PPI
AT5G60340	AT1G20760	PPI
AT5G67380	AT1G20760	PPI
AT1G20920	AT1G05785	PPI
AT1G20920	AT1G14310	PPI
AT1G20920	AT1G15440	PPI
AT1G20920	AT1G20760	PPI
AT1G22840	AT1G20920	PPI
AT1G31190	AT1G20920	PPI
AT1G34065	AT1G20920	PPI
AT1G53900	AT1G20920	PPI
AT1G54270	AT1G20920	PPI
AT1G63370	AT1G20920	PPI
AT2G16740	AT1G20920	PPI
AT2G18450	AT1G20920	PPI
AT2G20000	AT1G20920	PPI
AT2G37470	AT1G20920	PPI
AT2G47760	AT1G20920	PPI
AT3G03590	AT1G20920	PPI
AT3G08950	AT1G20920	PPI
AT3G12200	AT1G20920	PPI
AT3G13560	AT1G20920	PPI
AT3G20390	AT1G20920	PPI
AT3G20650	AT1G20920	PPI
AT3G23570	AT1G20920	PPI
AT3G26590	AT1G20920	PPI
AT3G47370	AT1G20920	PPI
AT3G52390	AT1G20920	PPI
AT3G53510	AT1G20920	PPI
AT3G56190	AT1G20920	PPI
AT4G00520	AT1G20920	PPI
